kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff1,koi_ldm_coeff2,koi_parm_prov,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_impact_err2,koi_duration_err1,koi_duration_err2,koi_depth_err1,koi_depth_err2,koi_ror_err1,koi_ror_err2,koi_srho_err1,koi_srho_err2,koi_prad_err1,koi_prad_err2,koi_dor_err1,koi_dor_err2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sparprov,koi_steff_err1,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_smet_err1,koi_smet_err2,koi_srad_err1,koi_srad_err2,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,ra_err,dec_err,koi_kepmag_err,koi_gmag_err,koi_rmag_err,koi_imag_err,koi_zmag_err,koi_jmag_err,koi_hmag_err,koi_kmag_err,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_fwm_stat_sig,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
11656928,K06242.01,CANDIDATE,212.43503674,239.8349648,2455072.835,,4.26,,,,none,,,,,,,,,q1_q16_koi,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,289.03772,49.712601,12.914,13.104,12.851,12.815,12.838,12.081,11.827,11.805,0.0,0.0,,,,,,0.022,0.031,0.024,19.269213,49.71273,1.09,0.48,-0.00024,-0.0002,0.086,0.33,0.6,0.7,0.36,0.37,0.52
11566064,K00353.03,CANDIDATE,11.1619384,133.5538,2454966.554,0.739,5.195,124.4,0.011022,0.22251,LS+MCMC,1.97,0.1027,86.27,1093.0,337.23,11.36,0.3166,0.303,q1_q17_dr25_koi,0.0001677,-0.0001677,0.013,-0.013,0.235,-0.532,0.407,-0.407,10.9,-10.9,0.003832,-0.000893,0.47173,-0.21531,0.34,-0.41,4.8,-4.8,3.3152983,7.976483,13.4,3,114.0,6200.0,4.072,-0.06,1.64,1.158,q1_q17_dr25_stellar,124.0,-124.0,0.188,-0.101,0.15,-0.15,0.281,-0.343,0.14,-0.105,295.21268,49.56218,13.374,13.587,13.303,13.251,13.277,12.455,12.263,12.228,0.0,0.0,,,,,,0.022,0.021,0.023,19.680831,49.56211,-0.5,-0.25,4.6e-05,8e-06,0.572,0.01,-0.04,0.04,-0.03,-0.09,0.1
8042835,K07862.01,FALSE POSITIVE,2.38793696,133.22902,2454966.229,1.193,17.302,114.3,0.201577,0.00582,LS+MCMC,25.56,0.0369,8.54,1674.0,1860.02,1.206,0.2687,0.3179,q1_q17_dr25_koi,3.557e-05,-3.557e-05,0.0085,-0.0085,0.138,-0.133,0.735,-0.735,3.8,-3.8,0.133819,-0.132664,0.00176,-0.00207,7.33,-2.62,0.365,-0.365,3.651549,8.539365,41.7,1,562.0,6769.0,4.379,-0.3,1.161,1.188,q1_q17_dr25_stellar,165.0,-259.0,0.06,-0.18,0.25,-0.3,0.333,-0.119,0.164,-0.164,296.40967,43.876019,14.394,14.67,14.356,14.276,14.285,13.484,13.277,13.282,0.0,0.0,,,,,,0.026,0.027,0.032,19.760684,43.87584,1.6,-0.7,-2.9e-05,1.5e-05,0.503,-0.07,0.14,0.16,-0.08,-0.02,0.09
2853780,K02081.02,FALSE POSITIVE,589.17968,185.0175,2455018.018,0.0431,10.2,253.4,0.014263,4.87721,MCMC,4.91,1.5755,89.95,330.0,2.82,447.0,0.4885,0.2118,q1_q16_koi,0.04256,-0.04256,0.0518,-0.0518,0.4354,-0.043,2.3,-2.3,37.9,-37.9,0.000789,-0.002082,9.16413,-3.33797,2.18,-2.48,210.0,-210.0,,,7.7,2,,5295.0,3.617,0.02,3.152,1.501,stellar_q1_q16,191.0,-211.0,0.477,-0.278,0.26,-0.36,1.403,-1.594,0.349,-0.546,291.72916,38.070019,13.439,14.161,13.373,13.13,12.975,11.892,11.419,11.341,0.0,0.0,,,,,,0.021,0.021,0.02,19.448552,38.06842,-2.5,-5.8,0.00067,0.00142,0.0,-0.84,-3.29,3.39,-0.9,-3.63,3.74
11656928,K06242.02,CANDIDATE,76.83994597,171.7707187,2455004.771,,3.11,,,,none,,,,,,,,,q1_q16_koi,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,289.03772,49.712601,12.914,13.104,12.851,12.815,12.838,12.081,11.827,11.805,0.0,0.0,,,,,,0.022,0.031,0.024,19.269155,49.71227,-0.93,-1.17,0.00022,0.00017,0.005,0.26,0.91,0.95,0.25,0.78,0.82
11656928,K06242.03,CANDIDATE,78.86684,143.7314,2454976.731,0.2074,4.5,86.1,0.008627,7.02065,MCMC,1.3,0.3908,89.95,573.0,25.44,132.2,0.261,0.3224,q1_q16_koi,0.00305,-0.00305,0.033,-0.033,0.2603,-0.2074,1.0,-1.0,17.0,-17.0,0.000504,-0.001975,84.71724,-4.74195,0.77,-0.21,63.8,-63.8,,,4.8,3,,6907.0,4.264,-0.26,1.381,1.291,stellar_q1_q16,172.0,-237.0,0.097,-0.336,0.26,-0.36,0.82,-0.222,0.28,-0.219,289.03772,49.712601,12.914,13.104,12.851,12.815,12.838,12.081,11.827,11.805,0.0,0.0,,,,,,0.022,0.031,0.024,19.26913,49.71237,-1.82,-0.84,0.00035,0.0001,0.0,-0.46,-0.2,0.5,-0.4,-0.34,0.5
11673686,K06243.01,FALSE POSITIVE,4.618767943,133.386655,2454966.387,0.004,6.03,32609.2,0.166402,0.28609,LS+MCMC,32.36,0.0543,89.96,1565.0,1418.08,6.8586,0.3069,0.2998,q1_q17_dr25_koi,1.1e-06,-1.1e-06,0.000197,-0.000197,0.117,-0.004,0.0105,-0.0105,55.8,-55.8,0.000267,-0.000182,0.00103,-0.00674,8.0,-14.82,0.0247,-0.0247,344.28625,1726.6969,674.9,1,287.0,6195.0,3.937,-0.58,1.781,1.0,q1_q17_dr25_stellar,169.0,-187.0,0.472,-0.157,0.3,-0.3,0.44,-0.816,0.131,-0.146,297.31537,49.706081,11.685,12.054,11.654,11.527,11.495,10.631,10.379,10.329,0.0,0.0,,,,,,0.024,0.018,0.014,19.821024001,49.70599975,0.0,-0.2889,-0.02424,-0.0215,0.0,0.006,0.003,0.006,0.048,-0.148,0.156
8153568,K06051.01,FALSE POSITIVE,3.60727417,133.77548,2454966.775,0.463,14.0841,841897.0,1.136618,0.11474,LS+MCMC,221.55,0.051,83.8,1833.0,2671.63,4.2895,0.253,0.3264,q1_q17_dr25_koi,2.128e-05,-2.128e-05,0.00828,-0.00828,0.015,-0.014,0.0439,-0.0439,1513.0,-1513.0,0.011386,-0.010141,0.00236,-0.00219,59.33,-65.91,0.0882,-0.0882,471.1157,1259.5651,710.9,1,0.0,7026.0,4.068,-0.36,1.785,1.36,q1_q17_dr25_stellar,216.0,-312.0,0.24,-0.16,0.3,-0.3,0.478,-0.531,0.19,-0.253,286.90445,44.005508,15.076,15.267,15.012,14.954,14.91,13.96,13.618,13.559,0.0,0.0,,,,,,0.023,0.033,0.041,19.126964644,44.00549501,0.0522,-0.054,,,,0.008,0.0,0.008,-0.011,0.015,0.019
8167938,K06052.01,FALSE POSITIVE,2.565717939,133.22148,2454966.221,1.313,1.7084,1941.7,0.351374,0.17055,LS+MCMC,180.8,0.0557,70.33,4607.0,106664.85,3.9,0.1631,0.2933,q1_q17_dr25_koi,3.126e-06,-3.126e-06,0.00101,-0.00101,6.909,-0.321,0.052,-0.052,52.1,-52.1,6.901212,-0.315118,5.03145,-0.00642,21.79,-87.22,1.9,-1.9,6.304176,50.83642,45.8,1,388.0,11360.0,3.636,0.21,4.712,3.504,q1_q17_dr25_stellar,587.0,-1762.0,0.451,-0.106,0.15,-0.2,0.568,-2.273,0.07,-1.062,292.61746,44.002048,10.846,10.668,10.905,11.132,11.292,10.713,10.776,10.807,0.0,0.0,,,,,,0.021,0.018,0.017,19.507814,44.002047,-0.649,-0.011,0.000278,3e-06,0.0,-1.55,0.06,1.55,-1.42,0.13,1.43
8167978,K06053.01,FALSE POSITIVE,22.05274533,151.552457,2454984.552,1.247,5.5924,13857.7,0.402406,0.28219,LS+MCMC,32.56,0.1437,86.31,552.0,21.93,19.36,0.398,0.2665,q1_q17_dr25_koi,1.036e-05,-1.036e-05,0.000382,-0.000382,0.166,-0.156,0.0202,-0.0202,47.1,-47.1,0.153504,-0.137774,0.01808,-0.01633,6.55,-2.81,1.2,-1.2,79.83083,325.32214,343.5,1,30.0,5510.0,4.608,-0.4,0.741,0.822,q1_q17_dr25_stellar,192.0,-192.0,0.032,-0.128,0.3,-0.3,0.149,-0.064,0.087,-0.095,292.63339,44.001839,15.44,16.008,15.389,15.197,15.066,14.044,13.6,13.52,0.0,0.0,,,,,,0.024,0.033,0.048,19.5088965,44.00184,0.123,-0.001,0.0003,0.0013,0.0,0.023,-0.035,0.042,-0.088,-0.004,0.088
8168581,K06054.01,FALSE POSITIVE,2.881338104,132.909319,2454965.909,1.271,3.5943,2533.7,0.328641,0.04516,LS+MCMC,31.58,0.0393,62.0,1206.0,501.88,2.71,0.3928,0.2676,q1_q17_dr25_koi,3.282e-06,-3.282e-06,0.000961,-0.000961,4.206,-0.04,0.0408,-0.0408,27.3,-27.3,4.188617,-0.037889,0.67619,-0.00349,9.4,-2.94,1.4,-1.4,19.295269,114.71242,111.3,1,224.0,5783.0,4.539,-0.08,0.88,0.977,q1_q17_dr25_stellar,163.0,-204.0,0.035,-0.196,0.3,-0.3,0.262,-0.082,0.116,-0.116,292.84973,44.060638,15.139,15.656,15.07,14.918,14.83,13.894,13.499,13.509,0.0,0.0,,,,,,0.027,0.029,0.047,19.5234688,44.061279,5.93,2.3,-0.0074,,,3.107,1.91,3.65,2.973,1.435,3.301
8230809,K06055.01,FALSE POSITIVE,4.078355243,132.160073,2454965.16,0.368,6.4649,36133.0,0.176679,0.18285,LS+MCMC,16.73,0.047,86.12,1113.0,362.07,5.438,0.3556,0.2865,q1_q17_dr25_koi,2.454e-06,-2.454e-06,0.00051,-0.00051,0.047,-0.033,0.0422,-0.0422,141.0,-141.0,0.000825,-0.000743,0.00607,-0.01246,4.26,-1.97,0.181,-0.181,132.40573,1248.4381,310.0,1,243.0,5872.0,4.481,-0.52,0.867,0.83,q1_q17_dr25_stellar,177.0,-195.0,0.091,-0.169,0.3,-0.3,0.221,-0.102,0.105,-0.07,290.89172,44.16885,14.936,15.446,14.909,14.718,14.64,13.753,13.373,13.36,0.0,0.0,,,,,,0.025,0.028,0.029,19.3927824,44.1687803,0.0156,-0.2509,0.0176,-0.0024,0.0,-0.094,0.016,0.096,-0.114,-0.016,0.115
8364115,K06056.01,FALSE POSITIVE,7.73590441,137.98785,2454970.988,1.205,4.4389,465.3,0.226795,0.01141,LS+MCMC,21.3,0.0751,68.62,884.0,144.83,3.3,0.3342,0.2965,q1_q17_dr25_koi,1.812e-05,-1.812e-05,0.0021,-0.0021,6.812,-0.102,0.0994,-0.0994,9.5,-9.5,6.708017,-0.097204,0.38614,-0.00173,6.54,-1.73,1.6,-1.6,13.691884,52.450905,59.5,1,176.0,5927.0,4.544,-0.3,0.86,0.944,q1_q17_dr25_stellar,141.0,-159.0,0.038,-0.212,0.3,-0.3,0.264,-0.07,0.11,-0.121,291.27151,44.376362,13.241,13.675,13.194,13.055,13.006,12.101,11.794,11.736,0.0,0.0,,,,,,0.023,0.019,0.014,19.4183746,44.364054,10.52,-44.3,-0.0047,0.0201,0.0,2.778,-8.454,8.899,2.877,-8.582,9.052
8458207,K06057.01,FALSE POSITIVE,3.530164642,134.77535,2454967.775,0.019,4.11466,69923.0,0.243325,0.83079,LS+MCMC,35.71,0.047,89.86,1465.0,1086.97,8.1798,0.3201,0.305,q1_q17_dr25_koi,5.82e-07,-5.82e-07,0.000136,-0.000136,0.16,-0.019,0.00974,-0.00974,118.0,-118.0,0.000908,-3.8e-05,0.00742,-0.04036,11.27,-7.52,0.0731,-0.0731,518.9992,5444.6987,731.2,1,386.0,6208.0,4.226,-0.04,1.344,1.107,q1_q17_dr25_stellar,167.0,-223.0,0.185,-0.185,0.25,-0.3,0.424,-0.283,0.189,-0.142,300.09155,44.41481,13.924,14.373,13.878,13.731,13.668,12.799,12.524,12.415,0.0,0.0,,,,,,0.019,0.021,0.026,20.006117899,44.41481299,0.5361,0.0107,,-0.0068,,-0.003,0.018,0.018,-0.153,-0.018,0.154
7825899,K00896.03,CANDIDATE,28.8672107,156.19578,2454989.196,0.041,3.782,347.1,0.016563,4.71827,LS+MCMC,1.51,0.1803,89.96,493.0,14.0,59.2,0.5324,0.1828,q1_q17_dr25_koi,0.000338,-0.000338,0.00935,-0.00935,0.415,-0.041,0.312,-0.312,28.5,-28.5,0.000572,-0.001345,3.60468,-2.88772,0.14,-0.05,22.6,-22.6,4.5082216,9.563718,12.0,3,45.0,5191.0,4.564,0.34,0.837,0.937,q1_q17_dr25_stellar,103.0,-103.0,0.016,-0.088,0.1,-0.15,0.078,-0.03,0.024,-0.062,293.0614,43.58136,15.258,15.919,15.187,14.974,14.868,13.911,13.442,13.357,0.0,0.0,,,,,,0.026,0.028,0.053,19.53742,43.58142,-0.2,0.22,8e-05,7e-05,0.867,0.88,-0.34,0.95,0.75,-0.33,0.82
6946681,K06150.01,CANDIDATE,48.9528113,139.6768278,2454972.677,,1.66,,,,none,,,,,,,,,q1_q16_koi,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,291.19293,42.49445,12.182,12.24,12.163,12.205,12.257,11.577,11.462,11.444,0.0,0.0,,,,,,0.021,0.018,0.014,19.4128678,42.49445,0.23,0.01,-4e-05,,,0.0,0.09,0.1,-0.1,0.11,0.1
4150624,K01334.02,FALSE POSITIVE,94.225938,196.1319,2455029.132,0.213,22.08,530.4,0.020742,0.07349,LS+MCMC,1.93,0.4014,89.63,348.0,3.48,32.55,0.4695,0.224,q1_q17_dr25_koi,0.002368,-0.002368,0.0193,-0.0193,0.232,-0.213,0.532,-0.532,22.1,-22.1,0.000794,-0.000728,0.00977,-0.02468,0.45,-0.14,4.3,-4.3,9.351767,15.880621,25.4,2,15.0,5421.0,4.564,0.21,0.852,0.969,q1_q17_dr25_stellar,164.0,-164.0,0.028,-0.171,0.2,-0.3,0.198,-0.062,0.065,-0.106,289.7439,39.286301,15.454,16.108,15.363,15.173,15.025,14.071,13.712,13.58,0.0,0.0,,,,,,0.027,0.038,0.039,19.31623,39.28612,-1.26,-0.65,0.00066,0.0003,0.003,-1.2,-0.3,1.2,-1.3,-0.4,1.3
6946708,K06151.01,CANDIDATE,431.78556,507.3561,2455340.356,0.196,9.135,332.6,0.016648,4.74188,MCMC,1.36,1.0429,89.95,211.0,0.47,360.2,0.3779,0.2757,q1_q16_koi,0.01936,-0.01936,0.0273,-0.0273,0.2674,-0.1958,0.862,-0.862,40.1,-40.1,0.001256,-0.001107,1.2206,-2.58506,0.47,-0.09,92.7,-92.7,,,9.4,1,,5642.0,4.6,-0.5,0.747,0.811,stellar_q1_q16,175.0,-137.0,0.03,-0.207,0.34,-0.28,0.258,-0.05,0.099,-0.073,291.20096,42.449989,14.401,14.898,14.352,14.188,14.109,13.206,12.858,12.785,0.0,0.0,,,,,,0.021,0.019,0.021,19.413408,42.44979,0.4,-0.7,-0.0001,0.00029,0.461,,,,,,
6967278,K06152.01,FALSE POSITIVE,395.07333,244.4858,2455077.486,0.013,7.844,645.1,0.02144,7.35662,LS+MCMC,230.33,1.2548,90.0,1406.0,923.0,393.0,0.9389,-0.1206,q1_q17_dr25_koi,0.01044,-0.01044,0.0227,-0.0227,0.421,-0.013,0.556,-0.556,48.0,-48.0,0.001395,-0.001204,1.00805,-3.43145,7.6,-43.07,53.9,-53.9,12.646576,17.391762,16.4,1,4.0,3599.0,0.679,0.04,98.38,1.688,q1_q17_dr25_stellar,80.0,-98.0,0.03,-0.03,0.2,-0.25,3.247,-18.397,0.064,-0.545,296.76535,42.404987,13.544,14.633,13.518,13.076,,9.711,8.757,8.451,0.0,0.0,,,,,,0.024,0.016,0.016,19.784342,42.40438,-0.6,-2.2,0.0008,0.0015,0.0,-1.548,-1.69,2.292,-0.889,-1.793,2.001
7108433,K06153.01,FALSE POSITIVE,1.51918335,131.913532,2454964.914,0.336,5.45573,499989.0,0.691241,0.40668,LS+MCMC,128.17,0.0288,84.75,2517.0,9460.59,3.6746,0.2264,0.3349,q1_q17_dr25_koi,1.034e-06,-1.034e-06,0.000692,-0.000692,0.017,-0.012,0.00804,-0.00804,796.0,-796.0,0.004611,-0.005072,0.00128,-0.00407,34.57,-34.57,0.0116,-0.0116,1010.37274,5719.617,899.3,1,0.0,7426.0,4.116,-0.46,1.698,1.373,q1_q17_dr25_stellar,233.0,-311.0,0.198,-0.162,0.3,-0.3,0.458,-0.458,0.198,-0.22,288.82379,42.602341,15.106,15.259,15.055,15.0,15.027,14.231,13.925,13.855,0.0,0.0,,,,,,0.029,0.028,0.041,19.254920515,42.60231284,0.0483,-0.0978,,0.0,,-0.004,0.004,0.006,-0.041,-0.043,0.06
7119080,K06154.01,FALSE POSITIVE,13.59940118,133.0874188,2454966.087,,2.52,,,,none,,,,,,,,,q1_q17_dr24_koi,,,,,,,,,,,,,,,,,,,19.68852,52.84276,,1,86.0,,,,,,,,,,,,,,,,,292.20297,42.640499,15.191,15.905,15.146,14.885,14.733,13.663,13.182,13.109,0.0,0.0,,,,,,0.025,0.031,0.035,19.479848,42.640473,-13.9,-0.1,0.0208,-0.00043,0.0,-0.61,0.05,0.62,-7.34,-0.63,7.36
7129465,K06155.01,FALSE POSITIVE,2.745910734,133.1719105,2454966.172,0.639,4.02594,286812.0,0.583397,1.11048,LS+MCMC,61.16,0.0362,85.19,1221.0,524.18,7.6209,0.5086,0.1959,q1_q17_dr25_koi,1.72e-07,-1.72e-07,5.15e-05,-5.15e-05,0.009,-0.007,0.00177,-0.00177,120.0,-120.0,0.003882,-0.005557,0.01326,-0.01197,17.39,-10.7,0.091,-0.091,1538.7793,16794.674,1550.9,1,0.0,5372.0,4.396,0.02,0.96,0.836,q1_q17_dr25_stellar,177.0,-160.0,0.14,-0.21,0.3,-0.25,0.273,-0.168,0.108,-0.063,295.13705,42.646999,15.316,16.008,15.259,15.02,14.874,13.881,13.451,13.376,0.0,0.0,,,,,,0.027,0.026,0.037,19.67580062,42.64701217,-0.10645,0.04382,,-0.131,,0.011,0.016,0.019,-0.074,-0.094,0.12
7174617,K06156.01,FALSE POSITIVE,1.608363345,131.58432,2454964.584,0.608,2.1988,96134.0,0.300955,1.99996,LS+MCMC,19.36,0.0225,84.63,1133.0,390.1,6.491,0.4539,0.2386,q1_q17_dr25_koi,3.6e-07,-3.6e-07,0.000187,-0.000187,0.025,-0.032,0.0125,-0.0125,486.0,-486.0,0.003128,-0.000601,0.13192,-0.14572,1.34,-1.22,0.428,-0.428,285.23932,3099.3726,312.3,1,831.0,5022.0,4.668,-1.1,0.589,0.589,q1_q17_dr25_stellar,151.0,-151.0,0.052,-0.036,0.3,-0.3,0.041,-0.037,0.052,-0.022,281.59381,42.710011,13.819,14.48,13.799,13.537,13.381,12.342,11.868,11.76,0.0,0.0,,,,,,0.023,0.02,0.018,18.772912386,42.71004502,-0.3537,0.1261,,-0.032,,0.049,0.098,0.109,0.003,0.259,0.259
11724210,K06244.01,FALSE POSITIVE,5.746017234,132.042549,2454965.043,1.008,3.6347,29236.3,0.279646,0.50373,LS+MCMC,29.32,0.0607,83.96,1042.0,278.69,9.58,0.3342,0.2965,q1_q17_dr25_koi,1.581e-06,-1.581e-06,0.000226,-0.000226,0.63,-0.076,0.014,-0.014,87.4,-87.4,0.565711,-0.052242,0.13574,-0.03016,8.52,-4.25,2.6,-2.6,154.80766,1499.5348,393.9,1,237.0,5940.0,4.429,-0.34,0.96,0.904,q1_q17_dr25_stellar,160.0,-178.0,0.101,-0.188,0.3,-0.3,0.279,-0.139,0.12,-0.087,297.02438,49.89217,14.737,15.233,14.703,14.525,14.46,13.51,13.17,13.114,0.0,0.0,,,,,,0.023,0.024,0.036,19.8016269,49.8921983,0.031,0.1018,-0.0041,0.0003,0.0,-0.018,-0.024,0.03,-0.093,0.001,0.093
11775507,K06245.01,CANDIDATE,144.102562,198.0696,2455031.07,0.0879,2.753,171.3,0.012104,59.67572,MCMC,1.67,0.5465,89.95,437.0,8.64,403.0,0.2876,0.3082,q1_q16_koi,0.002815,-0.002815,0.0166,-0.0166,0.3602,-0.0879,0.633,-0.633,33.0,-33.0,0.000976,-0.00168,630.00195,-40.58837,0.72,-0.3,193.0,-193.0,,,4.1,3,,6528.0,4.257,-0.44,1.26,1.046,stellar_q1_q16,185.0,-252.0,0.151,-0.249,0.24,-0.3,0.548,-0.227,0.204,-0.122,297.51782,49.917702,12.431,12.621,12.362,12.352,,11.021,10.836,10.773,0.0,0.0,,,,,,0.021,0.017,0.014,19.834517,49.91751,-0.17,-0.69,3e-05,0.00013,0.451,0.09,-1.1,1.1,-0.2,-1.2,1.2
11775507,K06245.02,CANDIDATE,112.317402,241.6462,2455074.646,0.5434,3.471,182.4,0.012832,14.14216,MCMC,1.77,0.4628,89.95,475.0,12.05,211.0,0.2876,0.3082,q1_q16_koi,0.002042,-0.002042,0.0117,-0.0117,0.422,-0.3447,0.487,-0.487,25.6,-25.6,0.000983,-0.000969,13.88871,-13.78916,0.76,-0.32,104.0,-104.0,,,7.8,3,,6528.0,4.257,-0.44,1.26,1.046,stellar_q1_q16,185.0,-252.0,0.151,-0.249,0.24,-0.3,0.548,-0.227,0.204,-0.122,297.51782,49.917702,12.431,12.621,12.362,12.352,,11.021,10.836,10.773,0.0,0.0,,,,,,0.021,0.017,0.014,19.834524,49.91761,0.05,-0.34,-2e-05,3e-05,0.934,-1.1,-1.11,1.58,-1.2,-1.17,1.69
11856178,K06246.01,CANDIDATE,9.13315062,139.9861,2454972.986,0.275,2.1557,231.2,0.014047,7.15701,LS+MCMC,1.48,0.0867,89.5,900.0,155.42,31.6,0.3447,0.2916,q1_q17_dr25_koi,3.183e-05,-3.183e-05,0.0028,-0.0028,0.176,-0.275,0.0835,-0.0835,11.7,-11.7,0.000503,-0.000476,1.47411,-2.31967,0.49,-0.16,6.5,-6.5,4.80566,25.97202,23.0,1,109.0,6122.0,4.487,-0.18,0.964,1.041,q1_q17_dr25_stellar,151.0,-182.0,0.054,-0.216,0.3,-0.3,0.322,-0.101,0.139,-0.125,287.16504,50.113232,11.767,12.111,11.704,11.619,11.594,10.774,10.496,10.459,0.0,0.0,,,,,,0.019,0.022,0.02,19.144327,50.113283,-0.29,0.19,5.2e-05,-6.4e-05,0.037,0.25,0.15,0.29,0.14,0.02,0.14
11867071,K06247.01,FALSE POSITIVE,3.963787093,135.029951,2454968.03,0.95,3.10316,25015.2,0.218176,0.51183,LS+MCMC,28.11,0.0521,82.74,1389.0,880.12,7.519,0.2914,0.311,q1_q17_dr25_koi,2.824e-06,-2.824e-06,0.000634,-0.000634,0.085,-0.001,0.00845,-0.00845,55.7,-55.7,0.058601,-0.0035,0.01598,-0.03458,9.82,-3.26,0.235,-0.235,185.94638,794.98206,584.8,1,41.0,6617.0,4.373,-0.16,1.18,1.202,q1_q17_dr25_stellar,186.0,-255.0,0.072,-0.217,0.25,-0.3,0.412,-0.137,0.183,-0.164,293.48392,50.12513,14.281,14.594,14.242,14.147,14.156,13.299,13.008,12.976,0.0,0.0,,,,,,0.023,0.022,0.034,19.5655952,50.125106,0.042,-0.087,-0.0002,-0.0002,0.51,0.012,-0.017,0.021,0.107,0.044,0.115
11975363,K06248.01,FALSE POSITIVE,1.759208679,132.6537254,2454965.654,0.548,4.60837,362327.0,0.629529,0.5939,LS+MCMC,66.06,0.0281,83.16,1475.0,1121.32,4.5972,0.4035,0.2622,q1_q17_dr25_koi,1.16e-07,-1.16e-07,5.38e-05,-5.38e-05,0.007,-0.007,0.00322,-0.00322,221.0,-221.0,0.003663,-0.003605,0.0023,-0.0028,19.32,-8.25,0.0178,-0.0178,1113.96,17093.107,1967.2,1,0.0,5721.0,4.453,0.0,0.961,0.956,q1_q17_dr25_stellar,173.0,-190.0,0.081,-0.189,0.25,-0.3,0.281,-0.12,0.125,-0.102,297.3342,50.311138,15.409,15.988,15.344,15.161,15.104,14.082,13.761,13.789,0.0,0.0,,,,,,0.027,0.032,0.059,19.822294992,50.31128248,0.51702,0.51292,,,,0.19,-0.466,0.503,-0.066,0.009,0.066
12207117,K06249.01,FALSE POSITIVE,1.6031794,131.5678,2454964.568,,0.91,,,0.00864,none,,,,,676.51,,,,q1_q17_dr25_koi,,,,,,,,,,,,,0.00054,-0.00069,,,,,9.997928,53.488964,,1,841.0,,,,,,,,,,,,,,,,,290.55728,50.832722,14.653,15.233,14.644,14.405,14.294,13.321,12.892,12.804,0.0,0.0,,,,,,0.024,0.037,0.035,19.3704873,50.832847,0.04,0.46,-1e-05,-0.00064,0.0,0.026,-0.02,0.032,-0.109,0.0,0.109
6768394,K02086.04,CANDIDATE,335.56311,340.6688,2455173.669,0.12,13.06,158.0,0.011552,1.28894,MCMC,1.83,0.9777,89.95,333.0,2.9,197.2,0.324,0.3011,q1_q16_koi,0.03882,-0.03882,0.0644,-0.0644,0.33,-0.12,2.3,-2.3,26.7,-26.7,0.001181,-0.000931,1.45068,-1.27078,1.01,-0.47,74.0,-74.0,,,7.2,4,,6200.0,4.16,-0.1,1.448,1.105,stellar_q1_q16,160.0,-199.0,0.218,-0.28,0.24,-0.3,0.801,-0.37,0.304,-0.15,288.96124,42.265011,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,0.0,0.0,,,,,,0.023,0.018,0.018,19.263975,42.26593,-4.3,3.3,0.00106,-0.00078,0.0,-1.34,0.57,1.45,-1.3,0.65,1.46
8580438,K06058.01,FALSE POSITIVE,6.496031958,135.4687416,2454968.469,0.065,5.21924,108889.0,0.299669,0.84758,LS+MCMC,32.33,0.0639,89.7,957.0,198.07,12.365353,0.4415,0.2396,q1_q17_dr25_koi,5.43e-07,-5.43e-07,6.79e-05,-6.79e-05,0.077,-0.002,0.00326,-0.00326,74.1,-74.1,0.000568,-0.000414,1e-05,-0.02092,9.2,-6.12,0.000146,-0.000146,909.35254,7242.694,1797.6,1,208.0,5516.0,4.364,-0.14,0.988,0.825,q1_q17_dr25_stellar,166.0,-149.0,0.171,-0.209,0.3,-0.3,0.281,-0.187,0.12,-0.065,298.38272,44.61557,14.502,15.104,14.437,14.244,14.093,13.132,12.785,12.693,0.0,0.0,,,,,,0.022,0.021,0.024,19.892177529,44.61553394,-0.145,-0.1298,0.0009,0.019,0.0,0.01,-0.034,0.036,0.003,-0.052,0.052
